"id";"genero_top30";"posicion_top30";"titulo";"titulo_VO";"duracion";"pais";"puntuacion_media";"votos";"num_criticas";"mejor_puntuacion";"peor_puntuacion";"direccion";"guion";"musica";"fotografia";"reparto";"productora";"sinopsis";"url";"tag_1";"tag_2";"tag_3";"tag_4";"tag_5";"tag_6";"tag_7";"tag_8";"tag_9";"tag_10";"tag_11";"tag_12";"tag_13"
"567410";"Romance";15;"Historias de Filadelfia";"The Philadelphia Story";"112";"Estados Unidos";8;25,852;82;10;1;"George Cukor";"Donald Ogden Stewart, Waldo Salt (Teatro: Philip Barry)";"Franz Waxman";"Joseph Ruttenberg (B&W)";"Cary Grant, Katharine Hepburn, James Stewart, Ruth Hussey, John Howard, Roland Young, John Halliday, Mary Nash, Virginia Weidler, Henry Daniell, Lionel Pape, Rex Evans";"Metro-Goldwyn-Mayer (MGM). Productor: Joseph L. Mankiewicz";"La mansión de los Lord se prepara para celebrar la segunda boda de Tracy Lord (Katharine Hepburn) con el rico George Kittredge (John Howard). Para inmortalizar los festejos una pareja de periodistas, Macauley Connor (James Stewart) y Elizabeth Imbrie (Ruth Hussey), son invitados especialmente por C.K. Dexter Haven (Cary Grant), el primer marido de Tracy. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film567410.html";"Comedia";"Romance";"Comedia romántica";"Comedia sofisticada";"Bodas";"";"";"";"";"";"";"";""
"567410";"Comedia";26;"Historias de Filadelfia";"The Philadelphia Story";"112";"Estados Unidos";8;25,852;82;10;1;"George Cukor";"Donald Ogden Stewart, Waldo Salt (Teatro: Philip Barry)";"Franz Waxman";"Joseph Ruttenberg (B&W)";"Cary Grant, Katharine Hepburn, James Stewart, Ruth Hussey, John Howard, Roland Young, John Halliday, Mary Nash, Virginia Weidler, Henry Daniell, Lionel Pape, Rex Evans";"Metro-Goldwyn-Mayer (MGM). Productor: Joseph L. Mankiewicz";"La mansión de los Lord se prepara para celebrar la segunda boda de Tracy Lord (Katharine Hepburn) con el rico George Kittredge (John Howard). Para inmortalizar los festejos una pareja de periodistas, Macauley Connor (James Stewart) y Elizabeth Imbrie (Ruth Hussey), son invitados especialmente por C.K. Dexter Haven (Cary Grant), el primer marido de Tracy. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film567410.html";"Comedia";"Romance";"Comedia romántica";"Comedia sofisticada";"Bodas";"";"";"";"";"";"";"";""
"568981";"Fantástico";2;"Cuentos de la luna pálida";"Ugetsu monogatari (Tales of a Pale and Mysterious Moon After the Rain) aka";"96";"Japón";8,2;8,576;59;10;1;"Kenji Mizoguchi";"Matsutaro Kawaguchi, Yoshikata Yoda";"Fumio Hayasaka, Tamekichi Mochizuki, Ichiro Saitô";"Kazuo Miyagawa (B&W)";"Machiko Kyô, Mitsuko Mito, Kinuyo Tanaka, Masayuki Mori, Eitarô Ozawa, Eigoro Onoe, Ichisaburo Sawamura, Ryôsuke Kagawa, Sugisaku Aoyama";"Daiei Studios";"Japón, siglo XVI. Durante la guerra civil, los aldeanos Genjuro y Tobei pretenden hacer fortuna: Genjuro como alfarero y Tobei como samurai. Ambos dejan a sus esposas abandonadas para cumplir con sus ambiciosos sueños. La misteriosa Lady Wakasa, otra víctima de la guerra, se cruzará en el camino de Genjuro. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film568981.html";"Drama";"Fantástico";"Siglo XVI";"Japón feudal";"Sobrenatural";"";"";"";"";"";"";"";""
"571554";"Animacion";25;"Colección Aardman";"Wallace & Gromit: The Aardman Collection";"80";"Reino Unido";7,7;779;0;10;1;"Nick Park, Peter Lord, Richard Starzak";"Nick Park, Steve Rushton, Bob Baker, Richard Starzak, Jeff Newitt";NA;"Animación";"Animación";"Aardman Animations";"Selección de algunos de los mejores cortometrajes de la Aardman Animations, compañía británica especializada en animación de maquetas, figuras de arcilla cuyos autores han de modificar fotograma a fotograma. Gozan de gran popularidad en todo el mundo anglosajón, y han sido galardonados con numerosos premios en todo el mundo. Pensados originalmente para la televisión, con esta producción debutan en la pantalla grande. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film571554.html";"Animación";"Comedia";"Stop Motion";"Claymation (Plastilina)";"Película de episodios";"";"";"";"";"";"";"";""
"571895";"Terror";9;"Michael Jackson's Thriller (Vídeo musical)";"Michael Jackson's Thriller (Music Video)";"13";"Estados Unidos";8;4,535;5;10;1;"John Landis";"John Landis, Michael Jackson";"Elmer Bernstein (Canción: Michael Jackson)";"Robert Paynter";"Michael Jackson, Ola Ray";"Optimum Productions";"Tras asistir a la proyección de una película, una pareja es atacada por una horda de zombies hambrientos de sangre. Legendario videoclip musical, uno de los más influyentes jamás realizados, que contó con una versión corta y otra larga, de 13 min, y que cuenta con una historia narrativa además del número musical de Jackson. En 2009 fue seleccionado por la Biblioteca del Congreso de los Estados Unidos como una de las obras cinematográficas más relevantes de la historia, y en 2017 fue restaurado en 3D y proyectado en el Festival de Cine de Venecia, en una versión supervisada por el propio John Landis. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film571895.html";"Musical";"Terror";"Zombis";"Hombres lobo";"Videoclip";"Cortometraje";"";"";"";"";"";"";""
"571895";"Musical";4;"Michael Jackson's Thriller (Vídeo musical)";"Michael Jackson's Thriller (Music Video)";"13";"Estados Unidos";8;4,535;5;10;1;"John Landis";"John Landis, Michael Jackson";"Elmer Bernstein (Canción: Michael Jackson)";"Robert Paynter";"Michael Jackson, Ola Ray";"Optimum Productions";"Tras asistir a la proyección de una película, una pareja es atacada por una horda de zombies hambrientos de sangre. Legendario videoclip musical, uno de los más influyentes jamás realizados, que contó con una versión corta y otra larga, de 13 min, y que cuenta con una historia narrativa además del número musical de Jackson. En 2009 fue seleccionado por la Biblioteca del Congreso de los Estados Unidos como una de las obras cinematográficas más relevantes de la historia, y en 2017 fue restaurado en 3D y proyectado en el Festival de Cine de Venecia, en una versión supervisada por el propio John Landis. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film571895.html";"Musical";"Terror";"Zombis";"Hombres lobo";"Videoclip";"Cortometraje";"";"";"";"";"";"";""
"575149";"Thriller";7;"Seven";"Seven (Se7en)";"127";"Estados Unidos";8,3;169,089;343;10;1;"David Fincher";"Andrew Kevin Walker";"Howard Shore";"Darius Khondji";"Brad Pitt, Morgan Freeman, Gwyneth Paltrow, Kevin Spacey, John C. McGinley, Richard Roundtree, R. Lee Ermey, Leland Orser, Richard Schiff, Julie Araskog, Mark Boone Junior, Daniel Zacapa, Richard Portnow, Bob Stephenson, John Cassini, Lennie Loftin, Reg E. Cathey, Michael Massee";"New Line Cinema, Kopelson Entertainment";"El veterano teniente Somerset (Morgan Freeman), del departamento de homicidios, está a punto de jubilarse y ser reemplazado por el ambicioso e impulsivo detective David Mills (Brad Pitt). Ambos tendrán que colaborar en la resolución de una serie de asesinatos cometidos por un psicópata que toma como base la relación de los siete pecados capitales: gula, pereza, soberbia, avaricia, envidia, lujuria e ira. Los cuerpos de las víctimas, sobre los que el asesino se ensaña de manera impúdica, se convertirán para los policías en un enigma que les obligará a viajar al horror y la barbarie más absoluta. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film575149.html";"Thriller";"Intriga";"Crimen";"Policíaco";"Asesinos en serie";"Película de culto";"Neo-noir";"";"";"";"";"";""
"575149";"Intriga";9;"Seven";"Seven (Se7en)";"127";"Estados Unidos";8,3;169,089;343;10;1;"David Fincher";"Andrew Kevin Walker";"Howard Shore";"Darius Khondji";"Brad Pitt, Morgan Freeman, Gwyneth Paltrow, Kevin Spacey, John C. McGinley, Richard Roundtree, R. Lee Ermey, Leland Orser, Richard Schiff, Julie Araskog, Mark Boone Junior, Daniel Zacapa, Richard Portnow, Bob Stephenson, John Cassini, Lennie Loftin, Reg E. Cathey, Michael Massee";"New Line Cinema, Kopelson Entertainment";"El veterano teniente Somerset (Morgan Freeman), del departamento de homicidios, está a punto de jubilarse y ser reemplazado por el ambicioso e impulsivo detective David Mills (Brad Pitt). Ambos tendrán que colaborar en la resolución de una serie de asesinatos cometidos por un psicópata que toma como base la relación de los siete pecados capitales: gula, pereza, soberbia, avaricia, envidia, lujuria e ira. Los cuerpos de las víctimas, sobre los que el asesino se ensaña de manera impúdica, se convertirán para los policías en un enigma que les obligará a viajar al horror y la barbarie más absoluta. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film575149.html";"Thriller";"Intriga";"Crimen";"Policíaco";"Asesinos en serie";"Película de culto";"Neo-noir";"";"";"";"";"";""
"575245";"Animacion";14;"La maison en petits cubes (C)";"Tsumiki no ie (La maison en petits cubes) (S)";"12";"Japón";7,8;14,427;45;10;1;"Kunio Katô";"Kenya Hirata, Kunio Katô";"Kenji Kondô";"Animación";"Animación";"Robot Communications Inc.. Distribuida por The Animation Show of Shows";"Un anciano vive en una ciudad casi inundada; así que continuamente debe construir una planta más sobre su apartamento debido al incesante crecimiento del nivel del agua. Al realizar la última mudanza, se le cae su preciada pipa y decide bajar a rescatarla. Cuando logra recuperarla, inicia un viaje retrospectivo a través de los mejores momentos de su vida. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film575245.html";"Animación";"Drama";"Vejez";"Cortometraje (animación)";"";"";"";"";"";"";"";"";""
"576841";"Infantil";15;"Ponyo en el acantilado";"Gake no Ue no Ponyo";"100";"Japón";7,4;20,988;92;10;1;"Hayao Miyazaki";"Hayao Miyazaki";"Joe Hisaishi";"Animación, Atsushi Okui";"Animación";"Studio Ghibli. Productor: Hayao Miyazaki";"La historia se centra en Sosuke, un chico de 5 años, y su relación con una princesa pez que ansía convertirse en un ser humano. Libre adaptación de ""La sirenita"" que obtuvo muy buena acogida de la crítica en el Festival de Venecia 2008. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film576841.html";"Animación";"Fantástico";"Aventuras";"Infantil";"Amistad";"Infancia";"Magia";"Aventuras marinas";"";"";"";"";""
"579842";"Ciencia ficcion";19;"The Vanishment of Haruhi Suzumiya";"Suzumiya Haruhi no Shôshitsu (The Disappearance of Haruhi Suzumiya)";"162";"Japón";7,7;660;4;10;1;"Yasuhiro Takemoto";"Fumihiko Shimo (Manga: Nagaru Tanigawa)";"Satoru Kousaki";"Animación";"Animación";"Kyoto Animation";"La historia toma lugar entre el 17 y el 24 de diciembre, un mes después del festival cultural. El día 17, todo se encuentra normal. La Brigada SOS, liderada por Haruhi Suzumiya, planea hacer una fiesta de nabe para Navidad. Sin embargo, el 18 de diciembre, Kyon llega al instituto para descubrir que todo ha cambiado. Haruhi y Itsuki Koizumi han desaparecido, Yuki Nagato es una estudiante normal con sentimientos, Ryoko Asakura, quién había sido eliminada por Yuki, también es una estudiante normal y Mikuru Asahina no le reconoce. La única pista que tiene es un marcapáginas que le dejó Yuki, que lleva a Kyon en un viaje a través del tiempo relacionado con la historia del episodio «Rapsodia de una Hoja de Bambú», intentando resolver el misterio y restaurar su línea temporal. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film579842.html";"Animación";"Ciencia ficción";"Comedia";"Romance";"Intriga";"Sobrenatural";"Secuela";"Manga";"";"";"";"";""
"579952";"Comedia";20;"Sopa de ganso";"Duck Soup";"70";"Estados Unidos";8,1;38,644;81;10;1;"Leo McCarey";"Bert Kalmar, Harry Ruby";"Arthur Johnston";"Henry Sharp (B&W)";"The Marx Brothers, Groucho Marx, Harpo Marx, Chico Marx, Zeppo Marx, Margaret Dumont, Louis Calhern, Raquel Torres, Edgar Kennedy, Dennis O'Keefe";"Paramount Pictures";"La República Democrática de Freedonia, un pequeño país centroeuropeo, a cuyo frente se encuentra el muy liberal señor Rufus T. Firefly, se ve amenazada por la dictadura de Sylvania, país de vieja y reconocida solvencia como agresor. Dos espías de prestigio, Chicolini y Pinky, sirven a Sylvania, lo que no impide que acaben siendo ministros del ahora ya excelentísimo Firefly. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film579952.html";"Comedia";"Musical";"";"";"";"";"";"";"";"";"";"";""
"579952";"Musical";2;"Sopa de ganso";"Duck Soup";"70";"Estados Unidos";8,1;38,644;81;10;1;"Leo McCarey";"Bert Kalmar, Harry Ruby";"Arthur Johnston";"Henry Sharp (B&W)";"The Marx Brothers, Groucho Marx, Harpo Marx, Chico Marx, Zeppo Marx, Margaret Dumont, Louis Calhern, Raquel Torres, Edgar Kennedy, Dennis O'Keefe";"Paramount Pictures";"La República Democrática de Freedonia, un pequeño país centroeuropeo, a cuyo frente se encuentra el muy liberal señor Rufus T. Firefly, se ve amenazada por la dictadura de Sylvania, país de vieja y reconocida solvencia como agresor. Dos espías de prestigio, Chicolini y Pinky, sirven a Sylvania, lo que no impide que acaben siendo ministros del ahora ya excelentísimo Firefly. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film579952.html";"Comedia";"Musical";"";"";"";"";"";"";"";"";"";"";""
"582716";"Belico";9;"La tumba de las luciérnagas";"Hotaru no Haka aka";"93";"Japón";8;37,678;230;10;1;"Isao Takahata";"Isao Takahata (Novela: Akiyuki Nosaka)";"Michio Mamiya";"Animación, Nobuo Koyama";"Animación";"Studio Ghibli";"Segunda Guerra Mundial (1939-1945). Seita y Setsuko son hijos de un oficial de la marina japonesa que viven en Kobe. Un día, durante un bombardeo, no consiguen llegar a tiempo al búnker donde su madre los espera. Cuando después buscan a su madre, la encuentran malherida en la escuela, que ha sido convertida en un hospital de urgencia. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film582716.html";"Animación";"Drama";"Bélico";"II Guerra Mundial";"Infancia";"Familia";"Animación para adultos";"Película de culto";"";"";"";"";""
"582716";"Animacion";3;"La tumba de las luciérnagas";"Hotaru no Haka aka";"93";"Japón";8;37,678;230;10;1;"Isao Takahata";"Isao Takahata (Novela: Akiyuki Nosaka)";"Michio Mamiya";"Animación, Nobuo Koyama";"Animación";"Studio Ghibli";"Segunda Guerra Mundial (1939-1945). Seita y Setsuko son hijos de un oficial de la marina japonesa que viven en Kobe. Un día, durante un bombardeo, no consiguen llegar a tiempo al búnker donde su madre los espera. Cuando después buscan a su madre, la encuentran malherida en la escuela, que ha sido convertida en un hospital de urgencia. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film582716.html";"Animación";"Drama";"Bélico";"II Guerra Mundial";"Infancia";"Familia";"Animación para adultos";"Película de culto";"";"";"";"";""
"589383";"Western";18;"Río Rojo";"Red River";"133";"Estados Unidos";7,8;11,585;63;10;1;"Howard Hawks, Arthur Rosson";"Borden Chase, Charles Schnee";"Dimitri Tiomkin";"Russell Harlan (B&W)";"John Wayne, Montgomery Clift, Walter Brennan, Joanne Dru, John Ireland, Coleen Gray, Harry Carey, Noah Beery Jr., Hank Worden, Davison Clark, Harry Carey, Paul Fix, Mickey Kuhn, Hal Taliaferro, Chief Yowlachie, Ray Hyke, Lee Phelps";"United Artists, Monterey Productions";"Terminada la Guerra de Secesión (1861-1865) y después de haber sobrevivido a una matanza de los indios, el ganadero Tom Dunson (John Wayne) y su hijo adoptivo Matthew Garth (Montgomery Clift) proyectan trasladar diez mil cabezas de ganado desde Texas hasta Missouri. Nadie hasta entonces había intentado una operación de tal envergadura. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film589383.html";"Western";"Amistad";"";"";"";"";"";"";"";"";"";"";""
"591096";"Aventuras";11;"Centauros del desierto";"The Searchers";"119";"Estados Unidos";8;30,693;198;10;1;"John Ford";"Frank S. Nugent (Novela: Alan Le May)";"Max Steiner";"Winton C. Hoch";"John Wayne, Natalie Wood, Jeffrey Hunter, Ward Bond, Vera Miles, John Qualen, Olive Carey, Henry Brandon, Ken Curtis, Harry Carey Jr., Hank Worden, Walter Coy, Antonio Moreno, Patrick Wayne";"Warner Bros.";"Texas. En 1868, tres años después de la guerra de Secesión, Ethan Edwards, un hombre solitario, vuelve derrotado a su hogar. La persecución de los comanches que han raptado a una de sus sobrinas se convertirá en un modo de vida para él y para Martin, un muchacho mestizo adoptado por su familia.  (FILMAFFINITY)";"https://www.filmaffinity.com/es/film591096.html";"Western";"Aventuras";"Película de culto";"Racismo";"Secuestros / Desapariciones";"";"";"";"";"";"";"";""
"591096";"Western";9;"Centauros del desierto";"The Searchers";"119";"Estados Unidos";8;30,693;198;10;1;"John Ford";"Frank S. Nugent (Novela: Alan Le May)";"Max Steiner";"Winton C. Hoch";"John Wayne, Natalie Wood, Jeffrey Hunter, Ward Bond, Vera Miles, John Qualen, Olive Carey, Henry Brandon, Ken Curtis, Harry Carey Jr., Hank Worden, Walter Coy, Antonio Moreno, Patrick Wayne";"Warner Bros.";"Texas. En 1868, tres años después de la guerra de Secesión, Ethan Edwards, un hombre solitario, vuelve derrotado a su hogar. La persecución de los comanches que han raptado a una de sus sobrinas se convertirá en un modo de vida para él y para Martin, un muchacho mestizo adoptado por su familia.  (FILMAFFINITY)";"https://www.filmaffinity.com/es/film591096.html";"Western";"Aventuras";"Película de culto";"Racismo";"Secuestros / Desapariciones";"";"";"";"";"";"";"";""
"591163";"Musical";19;"3 Idiots";"3 Idiots";"160";"India";7,5;2,622;30;10;1;"Rajkumar Hirani";"Vidhu Vinod Chopra";"Shantanu Moitra";"C.K. Muraleedharan";"Aamir Khan, Kareena Kapoor, Madhavan, Sharman Joshi, Omi Vaidya, Boman Irani, Mona Singh";"Vidhu Vinod Chopra";"Cuenta la historia de Rancho. Un chico con una pasión por estudiar y aprender. En la escuela de ingenieros, entablará amistad con Raju y Farham que acabarán por convertirse en sus dos mejores amigos. Pero al graduarse pierden el contacto y sus dos amigos deciden ir en su búsqueda. (FILMAFFINITY)";"https://www.filmaffinity.com/es/film591163.html";"Comedia";"Romance";"Drama";"Musical";"Colegios & Universidad";"Enseñanza";"Amistad";"";"";"";"";"";""
